Country,ISO,Sex,Year,Age,htn,diag,treat,control,Proportion of untreated stage 2 hypertension among all hypertension
Taiwan,TWN,Men,1998,Age standardised (30-79 years),0.297084413,0.416834633,0.317624535,0.110748046,0.169415821
Taiwan,TWN,Men,1999,Age standardised (30-79 years),0.29534485,0.430510247,0.335356823,0.124695124,0.161958007
Taiwan,TWN,Men,2000,Age standardised (30-79 years),0.293542165,0.444093473,0.353243007,0.139783949,0.155095648
Taiwan,TWN,Men,2001,Age standardised (30-79 years),0.291833886,0.457571797,0.371160493,0.155756863,0.148866352
Taiwan,TWN,Men,2002,Age standardised (30-79 years),0.290234283,0.470801921,0.389094762,0.172526564,0.143304077
Taiwan,TWN,Men,2003,Age standardised (30-79 years),0.288818186,0.483822414,0.406887924,0.189917071,0.138369466
Taiwan,TWN,Men,2004,Age standardised (30-79 years),0.287556779,0.496560464,0.424353478,0.207713051,0.134100735
Taiwan,TWN,Men,2005,Age standardised (30-79 years),0.28640885,0.508937497,0.441218111,0.225425617,0.130551412
Taiwan,TWN,Men,2006,Age standardised (30-79 years),0.285400312,0.520822235,0.457182734,0.24265242,0.127789165
Taiwan,TWN,Men,2007,Age standardised (30-79 years),0.28450691,0.532087715,0.472040476,0.258948206,0.125863114
Taiwan,TWN,Men,2008,Age standardised (30-79 years),0.283664238,0.542602932,0.485587561,0.274117888,0.124749119
Taiwan,TWN,Men,2009,Age standardised (30-79 years),0.282760909,0.552426251,0.497883089,0.2882329,0.124295366
Taiwan,TWN,Men,2010,Age standardised (30-79 years),0.281660117,0.561577647,0.508997264,0.301395168,0.12440667
Taiwan,TWN,Men,2011,Age standardised (30-79 years),0.28036471,0.570003491,0.518900249,0.313469944,0.124996577
Taiwan,TWN,Men,2012,Age standardised (30-79 years),0.279003027,0.577638424,0.527388034,0.324164866,0.12602096
Taiwan,TWN,Men,2013,Age standardised (30-79 years),0.277629236,0.584670983,0.534728344,0.333386705,0.127458274
Taiwan,TWN,Men,2014,Age standardised (30-79 years),0.276379232,0.591052708,0.541111261,0.34129522,0.129215464
Taiwan,TWN,Men,2015,Age standardised (30-79 years),0.27534441,0.596918629,0.546846984,0.348100155,0.131256954
Taiwan,TWN,Men,2016,Age standardised (30-79 years),0.27450341,0.602417726,0.552134833,0.354193713,0.133484385
Taiwan,TWN,Men,2017,Age standardised (30-79 years),0.273908753,0.60748791,0.556856341,0.359730661,0.135927381
Taiwan,TWN,Men,2018,Age standardised (30-79 years),0.273412063,0.612346869,0.561371474,0.365160278,0.138554933
Taiwan,TWN,Men,2019,Age standardised (30-79 years),0.273059188,0.616925249,0.565776459,0.370625992,0.141343657
Tajikistan,TJK,Men,1990,Age standardised (30-79 years),0.42456182,0.224925341,0.111067075,0.019379114,0.333889484
Tajikistan,TJK,Men,1991,Age standardised (30-79 years),0.425186535,0.230403428,0.113844833,0.019518956,0.327603955
Tajikistan,TJK,Men,1992,Age standardised (30-79 years),0.42586986,0.236134527,0.116904145,0.019809057,0.321382183
Tajikistan,TJK,Men,1993,Age standardised (30-79 years),0.426621091,0.242086565,0.120233172,0.020272259,0.315303631
Tajikistan,TJK,Men,1994,Age standardised (30-79 years),0.427377451,0.248287822,0.123800111,0.0209165,0.309379998
Tajikistan,TJK,Men,1995,Age standardised (30-79 years),0.428247648,0.254689518,0.127668998,0.021735938,0.303587597
Tajikistan,TJK,Men,1996,Age standardised (30-79 years),0.429203544,0.261342149,0.131791374,0.022712329,0.297950261
Tajikistan,TJK,Men,1997,Age standardised (30-79 years),0.430326316,0.268142368,0.136182324,0.023850444,0.292516476
Tajikistan,TJK,Men,1998,Age standardised (30-79 years),0.431704638,0.275032981,0.140835143,0.025143582,0.287345046
Tajikistan,TJK,Men,1999,Age standardised (30-79 years),0.433401628,0.282055894,0.145694872,0.026563528,0.28248629
Tajikistan,TJK,Men,2000,Age standardised (30-79 years),0.435411939,0.289152251,0.150810906,0.028098374,0.277898325
Tajikistan,TJK,Men,2001,Age standardised (30-79 years),0.437829286,0.296304005,0.156128128,0.02971602,0.273680741
Tajikistan,TJK,Men,2002,Age standardised (30-79 years),0.440684367,0.303504792,0.161690965,0.031442686,0.269831026
Tajikistan,TJK,Men,2003,Age standardised (30-79 years),0.444020198,0.31056362,0.16746871,0.033246521,0.266380952
Tajikistan,TJK,Men,2004,Age standardised (30-79 years),0.447662837,0.317647304,0.173297965,0.035071179,0.263314714
Tajikistan,TJK,Men,2005,Age standardised (30-79 years),0.45150756,0.324565993,0.17904536,0.036877304,0.260834482
Tajikistan,TJK,Men,2006,Age standardised (30-79 years),0.455544403,0.331399389,0.184583373,0.038595218,0.258998348
Tajikistan,TJK,Men,2007,Age standardised (30-79 years),0.459707657,0.338110112,0.189913522,0.0401828,0.257711079
Tajikistan,TJK,Men,2008,Age standardised (30-79 years),0.464018208,0.344625158,0.19500709,0.041626289,0.256967129
Tajikistan,TJK,Men,2009,Age standardised (30-79 years),0.468422021,0.351049588,0.199882317,0.042902877,0.256737902
Tajikistan,TJK,Men,2010,Age standardised (30-79 years),0.47273095,0.357334381,0.204560106,0.044081936,0.25694377
Tajikistan,TJK,Men,2011,Age standardised (30-79 years),0.47699135,0.363242542,0.208892293,0.045150622,0.257551137
Tajikistan,TJK,Men,2012,Age standardised (30-79 years),0.48118416,0.368779388,0.212833936,0.046111618,0.258587008
Tajikistan,TJK,Men,2013,Age standardised (30-79 years),0.48544719,0.373901945,0.216363581,0.046924661,0.25996609
Tajikistan,TJK,Men,2014,Age standardised (30-79 years),0.48961617,0.378618942,0.219507673,0.047609636,0.261585463
Tajikistan,TJK,Men,2015,Age standardised (30-79 years),0.493667724,0.383033182,0.222423975,0.048262702,0.263316109
Tajikistan,TJK,Men,2016,Age standardised (30-79 years),0.497591473,0.387244848,0.225326749,0.049027094,0.265045367
Tajikistan,TJK,Men,2017,Age standardised (30-79 years),0.501676379,0.391081402,0.22784833,0.049808718,0.266893293
Tajikistan,TJK,Men,2018,Age standardised (30-79 years),0.505520887,0.394846723,0.230536641,0.051025449,0.268719123
Tajikistan,TJK,Men,2019,Age standardised (30-79 years),0.509252091,0.398621054,0.233450583,0.052576749,0.270588792
Tanzania,TZA,Men,1990,Age standardised (30-79 years),0.341499524,0.125128694,0.04100199,0.011142303,0.414661396
Tanzania,TZA,Men,1991,Age standardised (30-79 years),0.342454166,0.127419122,0.041878641,0.010815535,0.412384421
Tanzania,TZA,Men,1992,Age standardised (30-79 years),0.343614734,0.129896412,0.042889316,0.010586401,0.410114337
Tanzania,TZA,Men,1993,Age standardised (30-79 years),0.344890722,0.13252544,0.044019839,0.010430149,0.40784179
Tanzania,TZA,Men,1994,Age standardised (30-79 years),0.346127451,0.135313639,0.045294079,0.010381598,0.405465414
Tanzania,TZA,Men,1995,Age standardised (30-79 years),0.347321597,0.138259935,0.046711001,0.010420394,0.403031351
Tanzania,TZA,Men,1996,Age standardised (30-79 years),0.348429652,0.141359535,0.048252944,0.010532388,0.400612997
Tanzania,TZA,Men,1997,Age standardised (30-79 years),0.349555333,0.144551115,0.049947969,0.010720777,0.39807825
Tanzania,TZA,Men,1998,Age standardised (30-79 years),0.350735937,0.147814728,0.051763617,0.010964661,0.39550501
Tanzania,TZA,Men,1999,Age standardised (30-79 years),0.35206825,0.151051013,0.053686992,0.01126375,0.39291351
Tanzania,TZA,Men,2000,Age standardised (30-79 years),0.353522817,0.154316774,0.055739738,0.011634514,0.390324771
Tanzania,TZA,Men,2001,Age standardised (30-79 years),0.355066136,0.157602429,0.057938114,0.012067174,0.387779697
Tanzania,TZA,Men,2002,Age standardised (30-79 years),0.356689938,0.160922302,0.060262114,0.012568437,0.385289219
Tanzania,TZA,Men,2003,Age standardised (30-79 years),0.358269778,0.164254472,0.062715209,0.013160436,0.382671719
Tanzania,TZA,Men,2004,Age standardised (30-79 years),0.359653831,0.167610257,0.065263216,0.013839441,0.379989995
Tanzania,TZA,Men,2005,Age standardised (30-79 years),0.360731719,0.170993184,0.06787528,0.014599185,0.377237364
Tanzania,TZA,Men,2006,Age standardised (30-79 years),0.361227754,0.17449186,0.070606976,0.015472918,0.374398431
Tanzania,TZA,Men,2007,Age standardised (30-79 years),0.361059925,0.178203188,0.073511522,0.01648522,0.37132249
Tanzania,TZA,Men,2008,Age standardised (30-79 years),0.360035873,0.182251233,0.076633583,0.017690003,0.367948588
Tanzania,TZA,Men,2009,Age standardised (30-79 years),0.358088349,0.186724619,0.080055481,0.019142521,0.364165668
Tanzania,TZA,Men,2010,Age standardised (30-79 years),0.355123584,0.191637611,0.083853678,0.020919637,0.359967174
Tanzania,TZA,Men,2011,Age standardised (30-79 years),0.351342812,0.197031804,0.088083631,0.023073902,0.355467398
Tanzania,TZA,Men,2012,Age standardised (30-79 years),0.346822834,0.202920877,0.09274028,0.025676485,0.350493323
Tanzania,TZA,Men,2013,Age standardised (30-79 years),0.341856489,0.209284728,0.097906188,0.028765152,0.345144315
Tanzania,TZA,Men,2014,Age standardised (30-79 years),0.336553334,0.216118911,0.103496823,0.032378227,0.339613291
Tanzania,TZA,Men,2015,Age standardised (30-79 years),0.331092057,0.223334463,0.109516247,0.036549426,0.334004017
Tanzania,TZA,Men,2016,Age standardised (30-79 years),0.325522727,0.230967536,0.115984317,0.041377842,0.328366966
Tanzania,TZA,Men,2017,Age standardised (30-79 years),0.319992203,0.238790712,0.12276106,0.046832258,0.322860651
Tanzania,TZA,Men,2018,Age standardised (30-79 years),0.314472964,0.246832505,0.129950874,0.053079599,0.31740445
Tanzania,TZA,Men,2019,Age standardised (30-79 years),0.309102633,0.255054719,0.137494454,0.060128486,0.312031506
Thailand,THA,Men,1990,Age standardised (30-79 years),0.24117805,0.225432246,0.14300652,0.049471661,0.292217789
Thailand,THA,Men,1991,Age standardised (30-79 years),0.243247043,0.233213892,0.147928005,0.050445518,0.284898431
Thailand,THA,Men,1992,Age standardised (30-79 years),0.245452985,0.241267975,0.153146367,0.051674417,0.277739429
Thailand,THA,Men,1993,Age standardised (30-79 years),0.247693783,0.249537446,0.158600957,0.053137412,0.270725072
Thailand,THA,Men,1994,Age standardised (30-79 years),0.249767935,0.257963034,0.164373102,0.054914178,0.263860004
Thailand,THA,Men,1995,Age standardised (30-79 years),0.251727875,0.266476829,0.170492899,0.057013935,0.25727569
Thailand,THA,Men,1996,Age standardised (30-79 years),0.253572966,0.275174708,0.176960445,0.059450196,0.250954005
Thailand,THA,Men,1997,Age standardised (30-79 years),0.255430805,0.283898989,0.183861297,0.062236791,0.244927913
Thailand,THA,Men,1998,Age standardised (30-79 years),0.257454319,0.292569262,0.191150527,0.065365843,0.239232933
Thailand,THA,Men,1999,Age standardised (30-79 years),0.259688011,0.301107591,0.198880494,0.068876698,0.233947517
Thailand,THA,Men,2000,Age standardised (30-79 years),0.262080949,0.309501959,0.207142187,0.072882586,0.229058993
Thailand,THA,Men,2001,Age standardised (30-79 years),0.264655337,0.317691398,0.216081693,0.077417542,0.224546866
Thailand,THA,Men,2002,Age standardised (30-79 years),0.267365966,0.325848027,0.225710583,0.08263625,0.220388613
Thailand,THA,Men,2003,Age standardised (30-79 years),0.270150199,0.3340622,0.236020319,0.088631954,0.216494729
Thailand,THA,Men,2004,Age standardised (30-79 years),0.272856196,0.342498393,0.246812452,0.095437636,0.212934565
Thailand,THA,Men,2005,Age standardised (30-79 years),0.275262934,0.351326619,0.257890709,0.103087145,0.209704384
Thailand,THA,Men,2006,Age standardised (30-79 years),0.277426989,0.3604699,0.269021163,0.111330844,0.206848498
Thailand,THA,Men,2007,Age standardised (30-79 years),0.279246785,0.36982781,0.279886425,0.119962054,0.204441771
Thailand,THA,Men,2008,Age standardised (30-79 years),0.280709308,0.37925271,0.290203041,0.128751482,0.202488759
Thailand,THA,Men,2009,Age standardised (30-79 years),0.281848109,0.38867002,0.299851896,0.137550924,0.200967946
Thailand,THA,Men,2010,Age standardised (30-79 years),0.282729367,0.398018151,0.308874103,0.14634153,0.199888899
Thailand,THA,Men,2011,Age standardised (30-79 years),0.283415324,0.407172769,0.317229843,0.155163825,0.199134681
Thailand,THA,Men,2012,Age standardised (30-79 years),0.283977008,0.416062184,0.32490736,0.163871834,0.19868279
Thailand,THA,Men,2013,Age standardised (30-79 years),0.284539447,0.424635905,0.332083053,0.172375487,0.198488685
Thailand,THA,Men,2014,Age standardised (30-79 years),0.285265566,0.432953513,0.338822138,0.180531198,0.19844128
Thailand,THA,Men,2015,Age standardised (30-79 years),0.286143191,0.441031619,0.345272093,0.188442691,0.198528448
Thailand,THA,Men,2016,Age standardised (30-79 years),0.287162109,0.448957369,0.351631411,0.196302472,0.198708615
Thailand,THA,Men,2017,Age standardised (30-79 years),0.288421315,0.45653274,0.35769358,0.203964341,0.199129352
Thailand,THA,Men,2018,Age standardised (30-79 years),0.289744786,0.463946198,0.363709509,0.211872162,0.199674357
Thailand,THA,Men,2019,Age standardised (30-79 years),0.291171228,0.47121725,0.369632437,0.220025858,0.200317621
Timor-Leste,TLS,Men,1990,Age standardised (30-79 years),0.291764661,0.182911175,0.079412278,0.024699532,0.357505469
Timor-Leste,TLS,Men,1991,Age standardised (30-79 years),0.294042853,0.187912708,0.082213343,0.024986826,0.351480989
Timor-Leste,TLS,Men,1992,Age standardised (30-79 years),0.296501193,0.193207073,0.085272603,0.025481119,0.345555191
Timor-Leste,TLS,Men,1993,Age standardised (30-79 years),0.299018158,0.198675273,0.088566199,0.026162196,0.339786867
Timor-Leste,TLS,Men,1994,Age standardised (30-79 years),0.301362799,0.204264502,0.092118938,0.027065268,0.334106752
Timor-Leste,TLS,Men,1995,Age standardised (30-79 years),0.303582253,0.210010774,0.095959851,0.02820416,0.328594178
Timor-Leste,TLS,Men,1996,Age standardised (30-79 years),0.305704738,0.215985736,0.100074881,0.029564841,0.323270111
Timor-Leste,TLS,Men,1997,Age standardised (30-79 years),0.307852758,0.222023513,0.104506252,0.031155885,0.31814524
Timor-Leste,TLS,Men,1998,Age standardised (30-79 years),0.310153679,0.228122037,0.109263942,0.032976641,0.31319384
Timor-Leste,TLS,Men,1999,Age standardised (30-79 years),0.312557272,0.234229574,0.114348767,0.035053311,0.308477845
Timor-Leste,TLS,Men,2000,Age standardised (30-79 years),0.315087752,0.240312311,0.119847258,0.037423265,0.303986817
Timor-Leste,TLS,Men,2001,Age standardised (30-79 years),0.317686762,0.24640377,0.125786381,0.040119965,0.29971372
Timor-Leste,TLS,Men,2002,Age standardised (30-79 years),0.320360596,0.252529997,0.132257054,0.04321103,0.295544741
Timor-Leste,TLS,Men,2003,Age standardised (30-79 years),0.323148533,0.258648773,0.139182648,0.046737232,0.291563916
Timor-Leste,TLS,Men,2004,Age standardised (30-79 years),0.325846078,0.264915823,0.146439649,0.05066353,0.287756952
Timor-Leste,TLS,Men,2005,Age standardised (30-79 years),0.328231391,0.271394424,0.153833662,0.05498612,0.28424398
Timor-Leste,TLS,Men,2006,Age standardised (30-79 years),0.33036098,0.278009106,0.161174756,0.059571494,0.281095945
Timor-Leste,TLS,Men,2007,Age standardised (30-79 years),0.332076053,0.284709931,0.168335185,0.064323387,0.278407075
Timor-Leste,TLS,Men,2008,Age standardised (30-79 years),0.333334885,0.291435513,0.175062458,0.069048779,0.276216473
Timor-Leste,TLS,Men,2009,Age standardised (30-79 years),0.334169817,0.298137041,0.18126635,0.073773053,0.274445195
Timor-Leste,TLS,Men,2010,Age standardised (30-79 years),0.334611162,0.304733593,0.186979754,0.078430786,0.2731207
Timor-Leste,TLS,Men,2011,Age standardised (30-79 years),0.334771224,0.311188165,0.192202838,0.083020389,0.272130453
Timor-Leste,TLS,Men,2012,Age standardised (30-79 years),0.334776842,0.31746153,0.1968981,0.087542042,0.271454621
Timor-Leste,TLS,Men,2013,Age standardised (30-79 years),0.334759217,0.323547614,0.201259008,0.091942883,0.27097383
Timor-Leste,TLS,Men,2014,Age standardised (30-79 years),0.334923298,0.329581721,0.205392664,0.096181519,0.270600286
Timor-Leste,TLS,Men,2015,Age standardised (30-79 years),0.335288008,0.335542023,0.209454682,0.100426566,0.27029413
Timor-Leste,TLS,Men,2016,Age standardised (30-79 years),0.335843216,0.341445051,0.213538273,0.104807678,0.270094142
Timor-Leste,TLS,Men,2017,Age standardised (30-79 years),0.336618797,0.347133743,0.217505769,0.10925809,0.270094546
Timor-Leste,TLS,Men,2018,Age standardised (30-79 years),0.337462108,0.352776551,0.221596337,0.114141045,0.27020092
Timor-Leste,TLS,Men,2019,Age standardised (30-79 years),0.338405872,0.358512212,0.225825533,0.119401638,0.270409575
Togo,TGO,Men,1990,Age standardised (30-79 years),0.354939177,0.128483727,0.037139028,0.009482225,0.379096146
Togo,TGO,Men,1991,Age standardised (30-79 years),0.355516463,0.13011294,0.038043463,0.009294472,0.37535101
Togo,TGO,Men,1992,Age standardised (30-79 years),0.356204624,0.131952082,0.039073404,0.00920686,0.371598887
Togo,TGO,Men,1993,Age standardised (30-79 years),0.35692448,0.133959585,0.04023897,0.009207148,0.3679017
Togo,TGO,Men,1994,Age standardised (30-79 years),0.357628567,0.136170757,0.041549129,0.009302528,0.364239321
Togo,TGO,Men,1995,Age standardised (30-79 years),0.358333086,0.138546022,0.043025161,0.009493344,0.360551946
Togo,TGO,Men,1996,Age standardised (30-79 years),0.359121518,0.141120448,0.044655807,0.009770337,0.356863459
Togo,TGO,Men,1997,Age standardised (30-79 years),0.360025168,0.143914671,0.04645461,0.010145119,0.353079639
Togo,TGO,Men,1998,Age standardised (30-79 years),0.361076468,0.146872879,0.048416441,0.01058893,0.349272105
Togo,TGO,Men,1999,Age standardised (30-79 years),0.36231051,0.149966978,0.050522268,0.011105009,0.345446681
Togo,TGO,Men,2000,Age standardised (30-79 years),0.36371247,0.15325664,0.052805502,0.011701622,0.341582348
Togo,TGO,Men,2001,Age standardised (30-79 years),0.365163036,0.156761621,0.055267344,0.012374867,0.337701932
Togo,TGO,Men,2002,Age standardised (30-79 years),0.366757022,0.160481466,0.057908207,0.013141998,0.333729326
Togo,TGO,Men,2003,Age standardised (30-79 years),0.368338013,0.164470415,0.060706697,0.013989909,0.329580586
Togo,TGO,Men,2004,Age standardised (30-79 years),0.369805784,0.168800175,0.063653903,0.014935032,0.325340014
Togo,TGO,Men,2005,Age standardised (30-79 years),0.371005525,0.17349384,0.066728287,0.015966867,0.321025896
Togo,TGO,Men,2006,Age standardised (30-79 years),0.371801095,0.178619588,0.069950153,0.017082515,0.316699836
Togo,TGO,Men,2007,Age standardised (30-79 years),0.372022951,0.184311358,0.073331852,0.018306333,0.312303915
Togo,TGO,Men,2008,Age standardised (30-79 years),0.371598577,0.190691441,0.076942214,0.019659231,0.307767111
Togo,TGO,Men,2009,Age standardised (30-79 years),0.370510125,0.197783859,0.08086696,0.021210618,0.303031776
Togo,TGO,Men,2010,Age standardised (30-79 years),0.368695417,0.20556587,0.085097723,0.023010857,0.298223169
Togo,TGO,Men,2011,Age standardised (30-79 years),0.366385514,0.21405688,0.089645428,0.025054152,0.293435283
Togo,TGO,Men,2012,Age standardised (30-79 years),0.363666539,0.223188784,0.094498677,0.02735843,0.288720937
Togo,TGO,Men,2013,Age standardised (30-79 years),0.36069123,0.232866248,0.099679361,0.029914433,0.284079769
Togo,TGO,Men,2014,Age standardised (30-79 years),0.357637982,0.243039107,0.105113049,0.032703962,0.279552318
Togo,TGO,Men,2015,Age standardised (30-79 years),0.354567266,0.253689817,0.110821669,0.035776911,0.275109498
Togo,TGO,Men,2016,Age standardised (30-79 years),0.351482639,0.264897528,0.116879609,0.039265105,0.270726384
Togo,TGO,Men,2017,Age standardised (30-79 years),0.348468219,0.27640237,0.123160004,0.043103331,0.266480399
Togo,TGO,Men,2018,Age standardised (30-79 years),0.34549018,0.288118806,0.129702109,0.047472722,0.262360847
Togo,TGO,Men,2019,Age standardised (30-79 years),0.342633911,0.300072963,0.136559284,0.052364452,0.258402803
Tokelau,TKL,Men,1990,Age standardised (30-79 years),0.337622494,0.251271143,0.158070206,0.043595784,0.284405985
Tokelau,TKL,Men,1991,Age standardised (30-79 years),0.334522499,0.253471406,0.15898378,0.042988331,0.277448541
Tokelau,TKL,Men,1992,Age standardised (30-79 years),0.331570093,0.255851267,0.160105885,0.042634284,0.270646623
Tokelau,TKL,Men,1993,Age standardised (30-79 years),0.328750189,0.258306458,0.161446432,0.042496104,0.264044823
Tokelau,TKL,Men,1994,Age standardised (30-79 years),0.326124577,0.260868527,0.162927547,0.042587238,0.257575435
Tokelau,TKL,Men,1995,Age standardised (30-79 years),0.323735213,0.263507447,0.16460358,0.04282615,0.251320422
Tokelau,TKL,Men,1996,Age standardised (30-79 years),0.321662703,0.266303034,0.166402082,0.043198893,0.245278105
Tokelau,TKL,Men,1997,Age standardised (30-79 years),0.320043995,0.269263263,0.168378925,0.043736079,0.239493391
Tokelau,TKL,Men,1998,Age standardised (30-79 years),0.318905702,0.272522801,0.170544871,0.044406198,0.233932636
Tokelau,TKL,Men,1999,Age standardised (30-79 years),0.318376128,0.276066559,0.172877864,0.045185156,0.228722305
Tokelau,TKL,Men,2000,Age standardised (30-79 years),0.318410774,0.279954568,0.1754439,0.046066329,0.223765582
Tokelau,TKL,Men,2001,Age standardised (30-79 years),0.319161611,0.284165094,0.178264335,0.047090541,0.219134178
Tokelau,TKL,Men,2002,Age standardised (30-79 years),0.320747511,0.288795102,0.181354139,0.048266545,0.214943054
Tokelau,TKL,Men,2003,Age standardised (30-79 years),0.32314912,0.293854456,0.184701315,0.049596145,0.211126574
Tokelau,TKL,Men,2004,Age standardised (30-79 years),0.326351104,0.29935102,0.188271077,0.051062152,0.207760729
Tokelau,TKL,Men,2005,Age standardised (30-79 years),0.330345673,0.305398189,0.191995204,0.052603097,0.204910115
Tokelau,TKL,Men,2006,Age standardised (30-79 years),0.335211902,0.311922022,0.195800959,0.054150847,0.20263109
Tokelau,TKL,Men,2007,Age standardised (30-79 years),0.340830976,0.31881737,0.19962122,0.055645969,0.200819031
Tokelau,TKL,Men,2008,Age standardised (30-79 years),0.346963484,0.326179813,0.203443853,0.057052035,0.199456189
Tokelau,TKL,Men,2009,Age standardised (30-79 years),0.353440838,0.333864066,0.207306309,0.058392689,0.198472406
Tokelau,TKL,Men,2010,Age standardised (30-79 years),0.359940383,0.341803721,0.211130509,0.059702624,0.197849236
Tokelau,TKL,Men,2011,Age standardised (30-79 years),0.366387169,0.349878253,0.214841557,0.061002262,0.197520304
Tokelau,TKL,Men,2012,Age standardised (30-79 years),0.372676689,0.35810138,0.218492311,0.062347189,0.197521472
Tokelau,TKL,Men,2013,Age standardised (30-79 years),0.378800651,0.366447803,0.22209679,0.06377617,0.197824826
Tokelau,TKL,Men,2014,Age standardised (30-79 years),0.384698888,0.374959361,0.225601492,0.065268696,0.198438787
Tokelau,TKL,Men,2015,Age standardised (30-79 years),0.390419708,0.383492423,0.229064388,0.066896306,0.199297963
Tokelau,TKL,Men,2016,Age standardised (30-79 years),0.396029917,0.392108598,0.232571511,0.068692274,0.200387833
Tokelau,TKL,Men,2017,Age standardised (30-79 years),0.401745978,0.4007197,0.235978338,0.070584341,0.201709103
Tokelau,TKL,Men,2018,Age standardised (30-79 years),0.407475416,0.409389539,0.239464838,0.072750362,0.203225105
Tokelau,TKL,Men,2019,Age standardised (30-79 years),0.41324455,0.418044093,0.243121099,0.075286222,0.204891908
Tonga,TON,Men,1990,Age standardised (30-79 years),0.352299112,0.188375152,0.151701632,0.047113394,0.314650796
Tonga,TON,Men,1991,Age standardised (30-79 years),0.349228581,0.18977477,0.152420316,0.046471716,0.308443621
Tonga,TON,Men,1992,Age standardised (30-79 years),0.34629498,0.191365435,0.153347503,0.046100043,0.302344235
Tonga,TON,Men,1993,Age standardised (30-79 years),0.343469887,0.193090007,0.154459301,0.04599141,0.296367772
Tonga,TON,Men,1994,Age standardised (30-79 years),0.340858286,0.19488854,0.155730413,0.046112559,0.290508481
Tonga,TON,Men,1995,Age standardised (30-79 years),0.338458069,0.196756926,0.157166206,0.046380067,0.284823142
Tonga,TON,Men,1996,Age standardised (30-79 years),0.336357184,0.198795029,0.158751387,0.046776968,0.279323805
Tonga,TON,Men,1997,Age standardised (30-79 years),0.334623355,0.201027998,0.160505823,0.047301396,0.274050762
Tonga,TON,Men,1998,Age standardised (30-79 years),0.333352159,0.203453823,0.162450373,0.047934489,0.268983554
Tonga,TON,Men,1999,Age standardised (30-79 years),0.332588309,0.206110388,0.164544883,0.048620361,0.264246259
Tonga,TON,Men,2000,Age standardised (30-79 years),0.3323674,0.209013628,0.166841812,0.049428192,0.259765019
Tonga,TON,Men,2001,Age standardised (30-79 years),0.332670452,0.212235056,0.169357074,0.05036736,0.25560004
Tonga,TON,Men,2002,Age standardised (30-79 years),0.333692737,0.215780558,0.172103436,0.051424063,0.251810433
Tonga,TON,Men,2003,Age standardised (30-79 years),0.335321232,0.219651829,0.175110336,0.052596756,0.24838533
Tonga,TON,Men,2004,Age standardised (30-79 years),0.337580732,0.223868088,0.178278481,0.0538201,0.245398288
Tonga,TON,Men,2005,Age standardised (30-79 years),0.340460857,0.228540039,0.181539598,0.055017866,0.242912995
Tonga,TON,Men,2006,Age standardised (30-79 years),0.343881486,0.233579178,0.184819846,0.056163433,0.240978513
Tonga,TON,Men,2007,Age standardised (30-79 years),0.347873124,0.238917507,0.188076941,0.05718685,0.239558868
Tonga,TON,Men,2008,Age standardised (30-79 years),0.352228262,0.244599326,0.191270097,0.058061192,0.238631667
Tonga,TON,Men,2009,Age standardised (30-79 years),0.35673743,0.250564231,0.194458929,0.058815971,0.238095698
Tonga,TON,Men,2010,Age standardised (30-79 years),0.361101104,0.256801322,0.197599379,0.059514737,0.237927035
Tonga,TON,Men,2011,Age standardised (30-79 years),0.365313779,0.263246953,0.200699077,0.060224343,0.23805175
Tonga,TON,Men,2012,Age standardised (30-79 years),0.369372369,0.269895247,0.20380926,0.060996596,0.23843913
Tonga,TON,Men,2013,Age standardised (30-79 years),0.373294081,0.276751994,0.206879169,0.061820778,0.239118245
Tonga,TON,Men,2014,Age standardised (30-79 years),0.377106622,0.2838992,0.209878958,0.062625158,0.240036889
Tonga,TON,Men,2015,Age standardised (30-79 years),0.380797644,0.291182259,0.212814832,0.063469714,0.2412159
Tonga,TON,Men,2016,Age standardised (30-79 years),0.384484211,0.298636324,0.215801258,0.064396007,0.242596233
Tonga,TON,Men,2017,Age standardised (30-79 years),0.388324004,0.306138859,0.218697964,0.065343969,0.244174295
Tonga,TON,Men,2018,Age standardised (30-79 years),0.392111634,0.313787832,0.221677377,0.066513885,0.245893869
Tonga,TON,Men,2019,Age standardised (30-79 years),0.395947722,0.321476841,0.224745943,0.06793814,0.247749911
Trinidad and Tobago,TTO,Men,1990,Age standardised (30-79 years),0.374713794,0.347286507,0.186538392,0.030776518,0.328553931
Trinidad and Tobago,TTO,Men,1991,Age standardised (30-79 years),0.376842431,0.353680643,0.192794227,0.03178827,0.321827584
Trinidad and Tobago,TTO,Men,1992,Age standardised (30-79 years),0.379121088,0.360225648,0.199423333,0.033100258,0.315167199
Trinidad and Tobago,TTO,Men,1993,Age standardised (30-79 years),0.381491265,0.366922814,0.206417965,0.034754213,0.308603569
Trinidad and Tobago,TTO,Men,1994,Age standardised (30-79 years),0.383817992,0.373700352,0.21375445,0.036733818,0.302184253
Trinidad and Tobago,TTO,Men,1995,Age standardised (30-79 years),0.386162221,0.380604661,0.221370844,0.039045539,0.295944648
Trinidad and Tobago,TTO,Men,1996,Age standardised (30-79 years),0.388568243,0.38751996,0.229267658,0.041679009,0.289878644
Trinidad and Tobago,TTO,Men,1997,Age standardised (30-79 years),0.391113597,0.394371903,0.237438027,0.044667292,0.283949708
Trinidad and Tobago,TTO,Men,1998,Age standardised (30-79 years),0.393823837,0.401109422,0.245794134,0.047978848,0.278183058
